,totalIncome,famSize,ageYrs,yrsEmpl,UNEMPLOYED,ApprStatus,genderR,ownsCarR,ownsRealtyR,eduLvlR,incomeTypeR,housingTypeR,famStatusR
633605,202500.0,3.0,39.0,16.515055066154677,1,1,1,1,0,1,0,1,1
633662,202500.0,3.0,39.0,16.515055066154677,1,0,1,1,0,1,0,1,1
520001,450000.0,2.0,40.0,11.348624543967365,1,0,1,0,0,2,1,1,1
521742,360000.0,3.0,31.0,9.681239176711363,1,1,1,1,0,1,3,1,1
633728,99000.0,2.0,54.0,14.929806909108333,1,0,0,0,0,1,0,3,1
521871,337500.0,3.0,40.0,2.7652860770583927,1,0,1,1,0,1,1,1,1
633753,112500.0,2.0,59.0,0.0,0,1,0,0,0,1,2,2,1
633810,112500.0,2.0,59.0,0.0,0,0,0,0,0,1,2,2,1
775939,112500.0,2.0,59.0,0.0,0,1,0,0,0,1,2,2,2
521878,540000.0,3.0,39.0,1.9274865329199091,1,1,1,1,0,0,0,1,1
633886,360000.0,2.0,47.0,17.180366468852885,1,1,0,0,0,0,0,1,1
634007,139500.0,4.0,37.0,8.180866136881662,1,1,0,0,0,2,0,3,1
634046,139500.0,4.0,37.0,8.180866136881662,1,0,0,0,0,2,0,3,1
634386,67500.0,2.0,50.0,5.766032156717797,1,1,0,1,0,1,0,1,1
634461,270000.0,1.0,37.0,3.8440214378118647,1,1,1,1,0,1,1,1,2
634477,270000.0,1.0,37.0,3.8440214378118647,1,0,1,1,0,1,1,1,2
634486,148500.0,2.0,52.0,29.09573776326687,1,0,1,1,0,1,0,1,1
634493,112500.0,3.0,28.0,1.6810749022909437,1,0,0,1,0,1,0,1,1
634553,135000.0,1.0,51.0,7.515554734183453,1,1,1,0,1,0,1,1,3
522316,112500.0,2.0,56.0,2.346386304989151,1,0,0,0,0,1,0,1,1
634600,144000.0,2.0,40.0,0.8432753581524604,1,0,0,0,0,1,0,1,1
634603,157500.0,1.0,57.0,6.680493097051959,1,1,0,0,0,0,0,2,2
634642,180000.0,3.0,27.0,3.348460269546945,1,1,0,0,0,1,0,0,1
634790,157500.0,9.0,38.0,4.514808654524049,1,0,0,0,0,1,0,1,1
634836,202500.0,4.0,40.0,3.928896555028509,1,0,1,0,0,1,1,1,1
634839,90000.0,3.0,40.0,4.432671444314394,1,0,0,0,0,2,0,1,3
634853,157500.0,2.0,32.0,1.8426114157032656,1,1,1,1,0,1,0,1,3
634907,135000.0,2.0,30.0,3.515472596973244,1,1,0,0,0,0,0,1,1
522698,180000.0,2.0,29.0,5.347132384648555,1,1,0,0,0,1,0,1,0
635232,90000.0,2.0,57.0,0.0,0,1,0,0,0,1,2,1,1
635446,90000.0,2.0,57.0,0.0,0,0,0,0,0,1,2,1,1
635453,135000.0,2.0,32.0,12.766860373587413,1,1,1,1,0,1,1,1,1
635597,135000.0,2.0,47.0,4.514808654524049,1,1,1,0,0,1,0,1,1
635603,292500.0,2.0,32.0,7.515554734183453,1,1,1,0,0,1,3,1,1
635647,67500.0,2.0,34.0,3.8440214378118647,1,0,0,1,0,1,0,1,1
635729,67500.0,2.0,34.0,3.8440214378118647,1,1,0,1,0,1,0,1,1
635770,180000.0,2.0,55.0,0.6817388447401383,1,1,1,1,1,1,0,1,1
635844,180000.0,2.0,55.0,0.6817388447401383,1,0,1,1,1,1,0,1,1
635856,112500.0,3.0,34.0,8.263003347091315,1,1,0,0,1,1,0,1,1
635869,225000.0,4.0,34.0,5.432007501865199,1,1,0,0,0,1,3,1,1
635983,225000.0,4.0,34.0,5.432007501865199,1,0,0,0,0,1,3,1,1
636073,157500.0,2.0,51.0,12.681985256370767,1,1,0,0,0,1,0,1,1
523682,292500.0,2.0,43.0,2.7652860770583927,1,1,1,0,0,1,0,1,1
636154,171000.0,2.0,57.0,0.0,0,1,0,0,0,0,2,1,1
636276,90000.0,3.0,36.0,2.094498860346208,1,0,1,1,0,1,0,3,1
636290,90000.0,3.0,36.0,2.094498860346208,1,1,1,1,0,1,0,3,1
636328,108000.0,3.0,45.0,1.1800379200120468,1,1,0,1,0,0,1,1,1
776028,108000.0,3.0,45.0,1.1800379200120468,1,0,0,1,0,0,1,1,2
636370,157500.0,5.0,38.0,4.514808654524049,1,1,0,0,0,1,0,1,0
636439,157500.0,5.0,38.0,4.514808654524049,1,0,0,0,0,1,0,1,0
636450,76500.0,3.0,28.0,2.012361650136553,1,0,0,0,0,1,0,1,1
636483,76500.0,3.0,28.0,2.012361650136553,1,1,0,0,0,1,0,1,1
636601,112500.0,3.0,35.0,3.8440214378118647,1,1,0,1,1,1,1,1,1
636669,135000.0,3.0,28.0,5.766032156717797,1,1,0,1,0,1,3,1,0
636705,270000.0,4.0,50.0,3.0144356146943467,1,0,1,1,0,1,0,1,1
636808,270000.0,4.0,50.0,3.0144356146943467,1,1,1,1,0,1,0,1,1
636985,180000.0,2.0,28.0,4.514808654524049,1,0,1,0,0,1,0,1,1
636994,180000.0,2.0,48.0,2.431261422205795,1,0,0,0,1,1,0,1,1
637089,180000.0,2.0,48.0,2.431261422205795,1,1,0,0,1,1,0,1,1
637214,135000.0,2.0,30.0,4.432671444314394,1,1,0,0,1,2,1,1,1
637337,157500.0,3.0,38.0,10.261675462192926,1,1,0,0,1,1,3,1,1
637443,135000.0,2.0,41.0,1.3470502474383457,1,1,0,0,1,1,0,1,0
637496,135000.0,2.0,41.0,1.3470502474383457,1,0,0,0,1,1,0,1,0
637537,337500.0,3.0,32.0,5.095244940005613,1,0,1,1,1,0,0,1,1
637563,67500.0,1.0,52.0,31.76793500208765,1,0,0,0,0,1,3,1,3
637600,193500.0,2.0,52.0,2.346386304989151,1,0,0,0,1,1,1,1,0
526902,315000.0,4.0,38.0,7.2636672895405106,1,0,0,1,0,0,0,1,1
637611,337500.0,2.0,37.0,6.7653682142686025,1,1,1,1,0,0,0,1,1
637655,180000.0,4.0,35.0,1.262175130221702,1,0,0,1,1,0,0,1,1
637667,180000.0,2.0,61.0,1.4319253646549894,1,0,0,0,1,0,1,1,1
637677,180000.0,2.0,61.0,1.4319253646549894,1,1,0,0,1,0,1,1,1
637739,135000.0,2.0,35.0,1.7659500195075877,1,1,0,0,1,1,0,1,1
637832,225000.0,2.0,61.0,2.261511187772508,1,1,0,1,1,1,1,1,1
637834,81000.0,3.0,44.0,17.432253913495828,1,1,0,0,1,1,0,2,1
776078,72000.0,2.0,50.0,2.844685380261059,1,1,0,0,1,1,0,1,1
638020,72000.0,2.0,50.0,2.844685380261059,1,0,0,0,1,1,0,1,1
638045,130500.0,2.0,51.0,10.765450351478812,1,1,0,0,0,1,0,1,1
529560,270000.0,2.0,51.0,4.766696099166992,1,0,0,1,0,1,0,1,1
638093,157500.0,3.0,44.0,3.682484924399543,1,0,0,1,1,1,0,1,1
638114,135000.0,1.0,51.0,4.928232612579314,1,0,1,1,1,1,0,1,4
638123,135000.0,1.0,51.0,4.928232612579314,1,1,1,1,1,1,0,1,4
638161,126000.0,1.0,47.0,7.928978692238718,1,0,0,0,1,1,0,1,2
638255,126000.0,1.0,47.0,7.928978692238718,1,1,0,0,1,1,0,1,2
638356,180000.0,2.0,30.0,2.5982737496320936,1,1,0,1,1,0,0,4,1
638417,180000.0,2.0,30.0,2.5982737496320936,1,0,0,1,1,0,0,4,1
638450,147150.0,4.0,38.0,8.928314749789523,1,0,0,0,1,1,3,1,1
638473,157500.0,1.0,52.0,5.180120057222257,1,0,0,0,1,1,0,1,2
638478,157500.0,1.0,52.0,5.180120057222257,1,1,0,0,1,1,0,1,2
638555,247500.0,1.0,32.0,2.261511187772508,1,1,1,1,1,1,0,3,2
638604,180000.0,2.0,36.0,4.766696099166992,1,1,0,1,1,1,0,1,1
638651,180000.0,2.0,36.0,4.766696099166992,1,0,0,1,1,1,0,1,1
638673,247500.0,3.0,34.0,6.431343559416004,1,1,0,0,0,2,1,1,1
638739,247500.0,3.0,34.0,6.431343559416004,1,0,0,0,0,2,1,1,1
638862,225000.0,2.0,45.0,23.263995838381348,1,0,0,0,1,1,3,1,1
638975,81000.0,2.0,25.0,3.263585152330301,1,0,0,0,1,1,0,1,0
638984,81000.0,2.0,25.0,3.263585152330301,1,1,0,0,1,1,0,1,0
639012,315000.0,2.0,47.0,14.17962038919348,1,1,1,1,0,1,1,1,1
639014,315000.0,2.0,47.0,14.17962038919348,1,0,1,1,0,1,1,1,1
639025,315000.0,2.0,46.0,9.599101966501708,1,1,1,0,1,1,1,1,3
639084,135000.0,3.0,32.0,5.180120057222257,1,1,0,0,0,0,0,1,1
639219,135000.0,3.0,32.0,5.180120057222257,1,0,0,0,0,0,0,1,1
639241,202500.0,1.0,28.0,0.8432753581524604,1,0,0,1,1,2,1,1,2
639278,202500.0,1.0,28.0,0.8432753581524604,1,1,0,1,1,2,1,1,2
639280,99000.0,4.0,35.0,4.928232612579314,1,0,0,1,1,1,3,1,1
639322,247500.0,2.0,53.0,2.094498860346208,1,1,1,0,1,1,0,1,1
639344,247500.0,2.0,53.0,2.094498860346208,1,0,1,0,1,1,0,1,1
639350,270000.0,1.0,44.0,14.261757599403136,1,1,0,0,0,0,1,1,2
639438,225000.0,1.0,31.0,1.4319253646549894,1,0,0,0,1,0,1,3,2
639469,225000.0,1.0,31.0,1.4319253646549894,1,1,0,0,1,0,1,3,2
524925,180000.0,3.0,41.0,20.263249758721944,1,1,0,0,0,2,1,1,1
526205,675000.0,5.0,38.0,5.013107729795958,1,0,0,1,0,1,0,1,1
639522,67500.0,3.0,41.0,2.51339863241545,1,0,0,0,0,1,1,1,1
639557,135000.0,2.0,30.0,2.346386304989151,1,0,0,0,0,1,0,1,2
639565,117000.0,1.0,63.0,2.51339863241545,1,1,0,0,0,1,0,1,4
639534,67500.0,3.0,41.0,2.51339863241545,1,1,0,0,0,1,1,1,1
639576,900000.0,2.0,65.0,5.259519360424923,1,1,1,1,0,0,3,1,1
776127,112500.0,3.0,28.0,1.3470502474383457,1,0,0,0,0,1,0,1,1
639696,202500.0,2.0,45.0,6.680493097051959,1,1,1,1,1,1,0,1,1
639753,270000.0,3.0,29.0,7.515554734183453,1,0,0,0,1,0,3,1,2
776138,270000.0,3.0,29.0,7.515554734183453,1,1,0,0,1,0,2,1,2
639807,270000.0,3.0,29.0,7.515554734183453,1,1,0,0,1,0,3,1,2
639843,103500.0,1.0,60.0,0.0,0,0,0,0,1,1,2,1,4
639883,103500.0,1.0,60.0,0.0,0,1,0,0,1,1,2,1,4
639942,112500.0,1.0,45.0,5.114410289054532,1,1,0,0,1,1,0,1,2
639986,315000.0,2.0,48.0,0.533891866362759,1,0,0,0,1,1,1,1,1
640000,220500.0,1.0,48.0,1.5332279239135642,1,0,0,0,1,1,0,1,3
640162,72000.0,2.0,64.0,0.0,0,1,0,0,1,3,2,1,1
640216,360000.0,4.0,44.0,0.7857793110057016,1,0,1,1,1,1,1,1,1
640231,180000.0,1.0,34.0,6.95154589074382,1,0,1,0,1,2,0,1,2
640241,225000.0,2.0,42.0,9.70314243276727,1,1,1,1,1,1,0,1,3
640285,234000.0,3.0,33.0,4.785861448215911,1,1,1,0,1,1,0,1,1
640404,234000.0,3.0,33.0,4.785861448215911,1,0,1,0,1,1,0,1,1
640558,135000.0,4.0,37.0,5.952209833193016,1,0,1,1,1,0,0,1,1
640562,157500.0,2.0,42.0,1.1992032690609664,1,0,0,1,1,1,0,1,1
640567,157500.0,2.0,42.0,1.1992032690609664,1,1,0,1,1,1,0,1,1
640603,157500.0,4.0,28.0,2.702314215897657,1,0,0,0,1,0,3,1,1
640604,157500.0,4.0,28.0,2.702314215897657,1,1,0,0,1,0,3,1,1
640625,90000.0,4.0,48.0,3.1157381739529217,1,0,0,0,1,1,1,1,1
640632,90000.0,4.0,48.0,3.1157381739529217,1,1,0,0,1,1,1,1,1
640671,112500.0,2.0,32.0,0.199867211510161,1,0,0,1,1,0,1,1,1
640731,225000.0,2.0,43.0,10.617603373101431,1,1,1,0,1,1,1,1,3
640757,139500.0,2.0,58.0,2.450426771254714,1,1,0,0,1,0,3,1,1
640763,139500.0,2.0,58.0,2.450426771254714,1,0,0,0,1,0,3,1,1
640774,112500.0,2.0,48.0,11.367789893016283,1,1,1,0,1,1,1,1,1
640831,112500.0,2.0,48.0,11.367789893016283,1,0,1,0,1,1,1,1,1
640911,202500.0,1.0,51.0,19.953866266932245,1,0,0,0,1,2,0,1,2
641014,135000.0,1.0,27.0,2.198539326611772,1,0,1,0,0,1,1,1,2
641039,135000.0,1.0,27.0,2.198539326611772,1,1,1,0,0,1,1,1,2
641097,675000.0,2.0,49.0,3.0363388707502548,1,1,1,0,1,0,1,1,1
641136,675000.0,2.0,49.0,3.0363388707502548,1,0,1,0,1,0,1,1,1
641209,90000.0,2.0,50.0,16.619095532420243,1,1,0,0,1,1,0,1,2
641302,90000.0,2.0,50.0,16.619095532420243,1,0,0,0,1,1,0,1,2
641316,157500.0,4.0,38.0,0.199867211510161,1,1,0,0,1,0,1,1,1
641398,157500.0,4.0,38.0,0.199867211510161,1,0,0,0,1,0,1,1,1
641537,166500.0,2.0,44.0,2.702314215897657,1,0,0,1,1,1,0,1,1
641548,157500.0,3.0,43.0,9.70314243276727,1,1,0,0,1,1,1,1,1
641579,157500.0,3.0,43.0,9.70314243276727,1,0,0,0,1,1,1,1,1
641595,180000.0,2.0,65.0,0.4517546561531037,1,0,0,0,1,0,1,1,1
641621,225000.0,2.0,36.0,4.038412835308049,1,1,1,0,1,0,0,3,2
641642,225000.0,2.0,36.0,4.038412835308049,1,0,1,0,1,0,0,3,2
641751,337500.0,3.0,36.0,9.785279642976926,1,0,1,1,0,0,3,1,1
641795,337500.0,3.0,36.0,9.785279642976926,1,1,1,1,0,0,3,1,1
641850,225000.0,2.0,42.0,4.533974003572968,1,0,1,1,1,0,0,0,1
641867,225000.0,2.0,42.0,4.533974003572968,1,1,1,1,1,0,0,0,1
641908,157500.0,2.0,43.0,3.2854884083862093,1,1,1,0,1,0,1,1,1
642003,157500.0,2.0,43.0,3.2854884083862093,1,0,1,0,1,0,1,1,1
642016,103500.0,2.0,25.0,5.952209833193016,1,0,0,0,1,0,1,3,0
642084,157500.0,1.0,32.0,1.0376667556486443,1,1,1,1,1,2,1,1,2
642128,360000.0,3.0,35.0,2.869326543323956,1,1,1,0,0,3,0,1,1
642255,90000.0,3.0,45.0,10.113828483815547,1,0,0,0,1,1,0,1,1
642347,90000.0,3.0,45.0,10.113828483815547,1,1,0,0,1,1,0,1,1
642428,202500.0,2.0,39.0,0.36687953893646,1,1,0,0,0,1,0,1,3
642604,126000.0,1.0,47.0,4.533974003572968,1,0,0,1,0,1,0,1,3
642644,148500.0,2.0,58.0,0.0,0,0,0,0,1,1,2,1,1
642650,148500.0,2.0,58.0,0.0,0,1,0,0,1,1,2,1,1
642822,180000.0,1.0,28.0,2.951463753533611,1,1,1,0,1,1,1,3,2
642847,180000.0,1.0,28.0,2.951463753533611,1,0,1,0,1,1,1,3,2
642851,157500.0,5.0,39.0,7.87148264509196,1,1,1,0,1,1,0,1,1
642894,157500.0,5.0,39.0,7.87148264509196,1,0,1,0,1,1,0,1,1
643020,292500.0,2.0,58.0,7.452582873022718,1,0,1,1,0,1,1,1,1
643053,292500.0,2.0,58.0,7.452582873022718,1,1,1,1,0,1,1,1,1
643131,135000.0,2.0,28.0,1.0376667556486443,1,1,0,1,0,1,0,3,0
643138,135000.0,2.0,28.0,1.0376667556486443,1,0,0,1,0,1,0,3,0
643145,337500.0,4.0,36.0,10.869490817744374,1,1,1,1,1,1,3,5,1
643197,337500.0,4.0,36.0,10.869490817744374,1,0,1,1,1,1,3,5,1
643342,157500.0,2.0,48.0,14.450673182885344,1,0,0,1,1,1,0,1,1
643366,157500.0,2.0,48.0,14.450673182885344,1,1,0,1,1,1,0,1,1
643423,247500.0,1.0,62.0,0.0,0,0,0,0,1,1,2,1,4
643434,247500.0,1.0,62.0,0.0,0,1,0,0,1,1,2,1,4
643469,157500.0,1.0,23.0,0.4517546561531037,1,1,0,0,1,2,0,1,2
643482,180000.0,1.0,36.0,1.8699904857731504,1,0,0,0,1,1,0,1,2
643531,180000.0,1.0,36.0,1.8699904857731504,1,1,0,0,1,1,0,1,2
643671,135000.0,2.0,34.0,0.533891866362759,1,0,1,1,0,1,0,1,1
643844,360000.0,2.0,61.0,0.0,0,1,0,0,1,0,2,1,1
643901,360000.0,2.0,61.0,0.0,0,0,0,0,1,0,2,1,1
643969,135000.0,1.0,28.0,8.284906603147224,1,1,0,0,1,1,3,1,2
643997,135000.0,1.0,28.0,8.284906603147224,1,0,0,0,1,1,3,1,2
644045,292500.0,2.0,50.0,1.952127695982806,1,0,1,1,0,0,0,1,1
644058,292500.0,2.0,50.0,1.952127695982806,1,1,1,1,0,0,0,1,1
644110,112500.0,2.0,28.0,2.2834144438284154,1,1,1,1,0,1,0,1,1
644158,112500.0,2.0,28.0,2.2834144438284154,1,0,1,1,0,1,0,1,1
644216,81000.0,2.0,26.0,3.5346379460221637,1,0,0,0,1,1,1,1,2
644244,81000.0,2.0,26.0,3.5346379460221637,1,1,0,0,1,1,1,1,2
644270,135000.0,2.0,42.0,8.20003148593058,1,1,1,0,1,1,0,1,1
644308,157500.0,3.0,32.0,4.618849120789612,1,0,0,0,0,1,0,1,0
644312,130500.0,4.0,32.0,7.953619855301614,1,1,1,1,1,1,0,1,1
644374,130500.0,4.0,32.0,7.953619855301614,1,0,1,1,1,1,0,1,1
644425,247500.0,2.0,42.0,1.5332279239135642,1,0,0,0,1,1,1,1,1
644442,189000.0,3.0,45.0,2.3655516540380708,1,0,0,1,1,3,0,1,1
644490,315000.0,1.0,61.0,35.45315783349418,1,1,0,0,1,0,0,1,3
644520,315000.0,1.0,61.0,35.45315783349418,1,0,0,0,1,0,0,1,3
644527,162000.0,2.0,36.0,2.869326543323956,1,0,1,1,0,1,0,1,1
644572,810000.0,3.0,51.0,12.20011362314079,1,0,1,1,1,0,1,1,1
644613,810000.0,3.0,51.0,12.20011362314079,1,1,1,1,1,0,1,1,1
644682,337500.0,1.0,46.0,1.1992032690609664,1,0,0,0,1,0,1,1,2
644788,337500.0,1.0,46.0,1.1992032690609664,1,1,0,0,1,0,1,1,2
644866,135000.0,3.0,31.0,4.366961676146669,1,0,1,1,0,1,0,1,1
644882,135000.0,3.0,31.0,4.366961676146669,1,1,1,1,0,1,0,1,1
644923,112500.0,3.0,30.0,0.7857793110057016,1,0,0,0,0,0,0,1,1
644931,112500.0,3.0,51.0,14.113910621025756,1,0,1,0,1,1,0,1,1
644957,112500.0,3.0,51.0,14.113910621025756,1,1,1,0,1,1,0,1,1
645049,450000.0,3.0,48.0,4.785861448215911,1,1,1,1,1,0,1,1,1
645066,450000.0,3.0,48.0,4.785861448215911,1,0,1,1,1,0,1,1,1
645084,207000.0,2.0,36.0,8.534056140783179,1,1,0,1,1,1,0,1,1
645108,207000.0,2.0,36.0,8.534056140783179,1,0,0,1,1,1,0,1,1
645165,180000.0,2.0,50.0,4.366961676146669,1,0,1,0,1,1,0,1,1
645178,58500.0,2.0,57.0,0.0,0,1,0,0,1,0,2,1,1
645247,58500.0,2.0,57.0,0.0,0,0,0,0,1,0,2,1,1
645347,135000.0,3.0,35.0,2.951463753533611,1,1,1,1,0,0,0,1,1
645397,135000.0,3.0,35.0,2.951463753533611,1,0,1,1,0,0,0,1,1
645425,315000.0,2.0,44.0,6.617521235891223,1,1,1,1,1,2,0,1,1
645466,112500.0,2.0,37.0,1.7851153685565069,1,0,1,1,0,0,1,3,1
645472,121500.0,2.0,58.0,0.0,0,1,0,0,1,1,2,1,1
645503,121500.0,2.0,58.0,0.0,0,0,0,0,1,1,2,1,1
645528,202500.0,3.0,41.0,0.2847423287268047,1,0,1,0,1,1,1,1,1
645594,202500.0,3.0,41.0,0.2847423287268047,1,1,1,0,1,1,1,1,1
645634,171000.0,4.0,38.0,15.534884357652793,1,1,1,0,0,1,0,2,1
645641,171000.0,4.0,38.0,15.534884357652793,1,0,1,0,0,1,0,2,1
645798,58500.0,2.0,65.0,0.0,0,1,0,1,0,3,2,1,1
645826,58500.0,2.0,65.0,0.0,0,0,0,1,0,3,2,1,1
645887,49500.0,2.0,51.0,0.533891866362759,1,1,0,0,0,1,0,1,1
645925,225000.0,2.0,53.0,3.5346379460221637,1,1,1,1,1,1,0,1,1
645945,180000.0,3.0,40.0,11.534802220442582,1,1,1,0,0,1,0,2,1
646031,180000.0,2.0,37.0,6.617521235891223,1,1,1,0,0,0,0,3,1
646124,427500.0,2.0,46.0,4.284824465937015,1,1,1,1,0,0,0,1,1
646169,427500.0,2.0,46.0,4.284824465937015,1,0,1,1,0,0,0,1,1
646327,225000.0,2.0,26.0,4.366961676146669,1,0,0,0,1,0,1,1,1
646336,225000.0,2.0,26.0,4.366961676146669,1,1,0,0,1,0,1,1,1
646362,94500.0,1.0,43.0,1.7029781583468515,1,1,0,0,0,1,0,1,2
646452,94500.0,1.0,43.0,1.7029781583468515,1,0,0,0,0,1,0,1,2
646463,225000.0,2.0,27.0,7.704470317665661,1,0,1,1,0,1,0,1,1
646483,225000.0,2.0,27.0,7.704470317665661,1,1,1,1,0,1,0,1,1
646502,135000.0,5.0,38.0,2.7844514261073123,1,0,0,0,0,1,1,5,1
646519,148500.0,2.0,29.0,8.284906603147224,1,1,1,1,0,1,3,1,1
646535,148500.0,2.0,29.0,8.284906603147224,1,0,1,1,0,1,3,1,1
646658,90000.0,2.0,31.0,1.0376667556486443,1,1,0,0,0,1,1,1,1
646668,315000.0,1.0,49.0,0.36687953893646,1,0,1,1,1,1,0,1,2
646671,315000.0,1.0,49.0,0.36687953893646,1,1,1,1,1,1,0,1,2
646676,121500.0,2.0,62.0,0.0,0,0,0,0,1,1,2,1,1
646710,121500.0,2.0,62.0,0.0,0,1,0,0,1,1,2,1,1
646823,157500.0,1.0,32.0,5.114410289054532,1,0,0,0,0,2,0,1,3
646837,157500.0,1.0,32.0,5.114410289054532,1,1,0,0,0,2,0,1,3
646877,90000.0,1.0,24.0,0.533891866362759,1,0,0,0,0,0,0,3,2
646887,450000.0,2.0,28.0,7.619595200449017,1,1,0,1,1,0,1,1,1
646933,450000.0,2.0,28.0,7.619595200449017,1,0,0,1,1,0,1,1,1
647034,243000.0,2.0,47.0,1.0376667556486443,1,0,0,0,1,0,3,1,3
647060,202500.0,1.0,43.0,8.870818702642765,1,0,0,0,0,1,0,1,3
647092,247500.0,2.0,55.0,3.2854884083862093,1,0,1,1,1,0,1,1,1
647124,126000.0,2.0,50.0,10.037167087619869,1,1,0,0,0,1,3,1,1
647174,126000.0,2.0,50.0,10.037167087619869,1,0,0,0,0,1,3,1,1
647285,112500.0,2.0,52.0,12.038577109728468,1,1,1,1,1,1,0,1,1
647331,112500.0,2.0,52.0,12.038577109728468,1,0,1,1,1,1,0,1,1
647469,198000.0,3.0,28.0,3.2854884083862093,1,1,0,0,0,1,0,1,1
647504,225000.0,2.0,51.0,1.0376667556486443,1,0,0,0,0,1,0,1,1
647544,292500.0,3.0,43.0,21.45150139975496,1,1,1,0,0,1,3,1,1
647554,292500.0,3.0,43.0,21.45150139975496,1,0,1,0,0,1,3,1,1
647700,157500.0,2.0,34.0,9.785279642976926,1,1,1,0,0,1,0,0,1
647721,157500.0,2.0,34.0,9.785279642976926,1,0,1,0,0,1,0,0,1
647758,112500.0,1.0,48.0,7.87148264509196,1,0,0,0,1,1,0,1,3
647786,117000.0,2.0,63.0,0.0,0,0,0,1,0,1,2,1,1
647802,117000.0,2.0,63.0,0.0,0,1,0,1,0,1,2,1,1
647850,175500.0,2.0,47.0,9.952291970403223,1,0,0,1,1,0,1,1,1
647871,247500.0,2.0,45.0,2.198539326611772,1,1,1,1,0,0,1,1,1
647991,247500.0,2.0,45.0,2.198539326611772,1,0,1,1,0,0,1,1,1
648032,45000.0,2.0,51.0,10.037167087619869,1,1,0,0,0,1,3,1,1
648135,45000.0,2.0,51.0,10.037167087619869,1,0,0,0,0,1,3,1,1
648313,292500.0,1.0,37.0,5.451172850914118,1,0,0,1,1,1,1,1,2
648365,337500.0,2.0,50.0,4.703724238006256,1,0,0,0,0,1,1,0,1
648416,225000.0,3.0,39.0,10.113828483815547,1,1,0,0,1,1,1,1,1
648475,225000.0,3.0,39.0,10.113828483815547,1,0,0,0,1,1,1,1,1
648523,135000.0,3.0,28.0,4.870736565432555,1,0,1,1,1,1,0,1,1
648559,135000.0,3.0,28.0,4.870736565432555,1,1,1,1,1,1,0,1,1
648705,207000.0,3.0,30.0,6.784533563317522,1,0,0,1,1,0,0,1,1
648744,135000.0,2.0,45.0,1.7029781583468515,1,0,0,1,1,3,0,1,1
648793,135000.0,2.0,45.0,1.7029781583468515,1,1,0,1,1,3,0,1,1
649074,112500.0,2.0,61.0,6.36563379124828,1,1,1,1,0,1,1,3,1
649179,270000.0,3.0,37.0,1.618103041130208,1,1,0,0,1,0,1,1,1
649194,202500.0,2.0,63.0,40.4525760282552,1,1,0,0,1,1,1,1,1
649242,202500.0,2.0,63.0,40.4525760282552,1,0,0,0,1,1,1,1,1
649252,119700.0,3.0,36.0,9.11449242626474,1,0,0,1,1,0,0,1,1
649311,81000.0,2.0,31.0,7.367707755806074,1,1,0,1,1,0,3,1,1
649489,81000.0,2.0,31.0,7.367707755806074,1,0,0,1,1,0,3,1,1
649515,144000.0,1.0,29.0,4.870736565432555,1,0,1,0,0,1,0,3,2
649521,144000.0,1.0,29.0,4.870736565432555,1,1,1,0,0,1,0,3,2
649562,292500.0,2.0,57.0,0.0,0,1,0,0,1,1,2,1,1
649624,99000.0,2.0,55.0,9.199367543481385,1,1,0,0,1,1,0,1,1
649674,99000.0,2.0,55.0,9.199367543481385,1,0,0,0,1,1,0,1,1
649687,292500.0,2.0,38.0,0.9527916384320008,1,0,0,1,1,2,1,1,2
649737,225000.0,3.0,35.0,3.452500735812508,1,1,1,1,1,1,0,2,1
776231,270000.0,1.0,50.0,4.366961676146669,1,0,1,0,1,1,1,2,2
776237,135000.0,3.0,36.0,4.451836793363313,1,0,1,1,0,1,1,1,2
649810,135000.0,3.0,36.0,4.451836793363313,1,1,1,1,1,1,1,1,1
649847,112500.0,2.0,44.0,4.533974003572968,1,0,0,0,1,1,0,1,2
649856,180000.0,3.0,46.0,5.703060295557061,1,0,0,0,1,1,0,1,1
649886,112500.0,2.0,64.0,1.28407838627761,1,0,0,0,1,1,0,1,1
649909,112500.0,2.0,64.0,1.28407838627761,1,1,0,0,1,1,0,1,1
650227,157500.0,2.0,43.0,6.702396353107867,1,0,0,0,1,1,1,1,2
650245,157500.0,2.0,47.0,2.532563981464369,1,0,0,0,1,1,1,1,1
650260,157500.0,2.0,47.0,2.532563981464369,1,1,0,0,1,1,1,1,1
650385,270000.0,1.0,51.0,5.6181851783404175,1,0,0,0,1,1,0,1,3
650420,270000.0,1.0,51.0,5.6181851783404175,1,1,0,0,1,1,0,1,3
650455,225000.0,1.0,40.0,5.703060295557061,1,1,1,1,1,1,0,1,2
650625,450000.0,2.0,55.0,15.11598458558355,1,1,0,1,0,0,1,1,1
776242,450000.0,2.0,55.0,15.11598458558355,1,1,0,1,0,0,2,1,1
650718,157500.0,4.0,31.0,11.619677337659226,1,1,0,0,1,0,1,1,1
650832,360000.0,2.0,32.0,11.036503145170672,1,1,1,1,1,1,1,1,1
650957,360000.0,2.0,32.0,11.036503145170672,1,0,1,1,1,1,1,1,1
651003,270000.0,1.0,32.0,0.533891866362759,1,1,1,0,1,2,1,1,2
776289,270000.0,1.0,32.0,0.533891866362759,1,0,1,0,1,2,1,1,2
651022,270000.0,2.0,51.0,6.702396353107867,1,1,1,1,1,1,0,1,1
651122,382500.0,2.0,33.0,4.785861448215911,1,1,1,1,1,0,0,1,1
