,totalIncome,famSize,ageYrs,yrsEmpl,UNEMPLOYED,ApprStatus,genderR,ownsCarR,ownsRealtyR,eduLvlR,incomeTypeR,housingTypeR,famStatusR
11421,157500,2,32,8,1,1,0,0,0,0,0,1,1
11422,157500,2,32,8,1,0,0,0,0,0,0,1,1
11423,166500,1,26,0,1,0,0,0,1,2,0,1,2
11425,135000,3,33,1,1,1,1,0,1,1,0,1,1
11426,360000,2,46,7,1,1,1,0,1,2,1,1,0
11427,157500,1,34,0,1,1,1,0,0,1,0,1,2
11428,135000,4,28,5,1,1,0,0,1,3,1,3,0
11429,135000,4,28,5,1,0,0,0,1,3,1,3,0
11430,112500,2,29,1,1,1,0,0,1,0,0,1,0
11432,135000,2,40,7,1,0,0,0,1,1,0,0,1
11433,135000,2,40,7,1,1,0,0,1,1,0,0,1
11434,166500,1,44,7,1,1,0,0,1,1,1,1,2
11435,202500,2,41,3,1,0,1,1,1,1,0,1,1
11436,202500,2,41,3,1,1,1,1,1,1,0,1,1
11437,54000,2,56,5,1,1,1,0,1,1,0,1,1
11438,247500,1,43,6,1,0,1,0,1,0,1,1,4
11439,148500,1,34,3,1,0,1,0,1,0,0,1,3
11440,148500,1,34,3,1,1,1,0,1,0,0,1,3
11441,135000,3,35,6,1,0,1,0,0,1,0,1,1
11442,135000,3,35,6,1,1,1,0,0,1,0,1,1
11443,225000,3,31,4,1,1,0,0,1,0,1,1,1
11444,180000,2,60,2,1,1,0,0,1,1,0,1,1
11445,171000,4,37,3,1,0,1,1,1,1,0,1,1
11446,171000,4,37,3,1,1,1,1,1,1,0,1,1
11447,270000,2,56,3,1,0,0,0,1,1,3,1,1
11448,270000,2,56,3,1,1,0,0,1,1,3,1,1
11449,270000,2,56,3,1,0,0,0,0,1,3,1,1
11450,112500,3,41,7,1,0,0,0,0,1,0,1,0
11451,112500,3,41,7,1,1,0,0,0,1,0,1,0
11452,90000,1,25,2,1,1,1,0,1,1,0,1,2
11453,306000,2,32,4,1,0,1,1,0,2,0,1,0
11454,306000,2,32,4,1,1,1,1,0,2,0,1,0
11455,108000,1,48,2,1,0,0,1,1,1,0,1,3
11456,108000,1,48,2,1,1,0,1,1,1,0,1,3
11457,112500,4,28,5,1,1,1,1,1,1,0,1,1
11458,112500,4,28,5,1,0,1,1,1,1,0,1,1
11459,121500,2,53,9,1,1,1,1,1,1,1,1,1
11460,121500,2,53,9,1,0,1,1,1,1,1,1,1
11461,67500,3,38,14,1,1,0,1,0,0,3,1,1
11462,67500,3,38,14,1,0,0,1,0,0,3,1,1
11463,360000,3,25,4,1,0,1,1,1,2,1,1,1
11464,94500,1,51,5,1,0,0,0,1,0,3,1,3
11465,94500,1,51,5,1,1,0,0,1,0,3,1,3
11466,135000,2,35,4,1,1,0,1,0,0,0,1,1
11467,135000,2,35,4,1,0,0,1,0,0,0,1,1
11469,157500,4,39,6,1,0,0,0,1,1,3,1,1
11470,225000,2,35,3,1,1,0,0,1,0,1,1,0
11471,112500,2,31,5,1,1,1,1,1,1,0,1,1
11472,112500,2,31,5,1,0,1,1,1,1,0,1,1
11473,112500,3,41,7,1,0,0,0,1,1,3,1,1
11474,112500,3,41,7,1,1,0,0,1,1,3,1,1
11475,360000,2,52,14,1,1,1,1,1,0,0,1,1
11476,360000,2,52,14,1,0,1,1,1,0,0,1,1
11477,157500,2,29,4,1,1,0,0,0,1,1,1,1
11480,90000,2,34,1,1,0,0,0,1,1,0,1,1
11481,180000,2,45,11,1,0,1,0,0,3,0,5,1
11482,180000,2,45,11,1,1,1,0,0,3,0,5,1
11483,360000,2,45,4,1,0,0,1,0,2,1,1,1
11484,72000,2,42,0,1,0,0,1,0,1,0,1,1
11485,202500,4,44,10,1,0,1,1,0,1,0,1,1
11486,202500,4,44,10,1,1,1,1,0,1,0,1,1
11487,67500,2,63,0,0,0,0,0,0,3,2,1,1
11488,135000,1,44,1,1,1,0,0,0,1,0,1,4
11489,180000,2,40,0,1,0,1,0,0,1,0,1,1
11490,180000,2,40,0,1,1,1,0,0,1,0,1,1
11491,144000,2,57,0,0,1,0,0,0,1,2,1,1
11492,112500,4,35,1,1,1,0,0,0,1,0,2,1
11493,112500,4,35,1,1,0,0,0,0,1,0,2,1
11494,121500,3,37,3,1,1,1,0,0,1,0,1,1
11495,27000,2,41,13,1,1,0,0,0,0,0,1,0
11496,270000,2,48,1,1,0,1,0,0,0,0,0,1
11497,270000,2,48,1,1,1,1,0,0,0,0,0,1
11498,270000,2,57,1,1,1,1,0,0,1,0,1,0
11499,270000,2,57,1,1,0,1,0,0,1,0,1,0
11500,270000,2,32,6,1,1,0,0,0,0,3,1,1
11501,162000,2,55,0,0,1,1,1,0,0,2,1,1
11502,162000,2,55,0,0,0,1,1,0,0,2,1,1
11504,112500,3,45,6,1,0,0,1,0,1,0,1,2
11505,180000,1,65,0,0,0,0,1,0,0,2,1,3
11506,180000,1,65,0,0,1,0,1,0,0,2,1,3
11507,135000,2,47,2,1,1,0,0,0,0,0,1,1
11508,135000,2,47,2,1,0,0,0,0,0,0,1,1
11509,216000,1,55,1,1,1,0,0,0,1,0,1,3
11510,216000,1,55,1,1,0,0,0,0,1,0,1,3
11511,112500,2,49,1,1,1,0,0,0,1,1,1,1
11512,112500,2,49,1,1,0,0,0,0,1,1,1,1
11513,72000,4,34,6,1,1,0,0,0,1,1,1,1
11514,72000,4,34,6,1,0,0,0,0,1,1,1,1
11515,157500,4,27,7,1,0,1,1,0,1,0,1,1
11516,157500,4,27,7,1,1,1,1,0,1,0,1,1
11517,67500,2,47,15,1,1,0,0,0,1,1,1,1
11518,67500,2,47,15,1,0,0,0,0,1,1,1,1
11519,162000,2,59,0,0,1,0,0,0,1,2,1,1
11520,162000,2,59,0,0,0,0,0,0,1,2,1,1
11521,135000,2,37,1,1,0,1,0,0,1,0,1,1
11522,121500,1,33,1,1,1,0,0,0,1,0,1,2
11525,112500,2,44,12,1,0,0,0,0,1,0,1,0
11526,112500,2,44,12,1,1,0,0,0,1,0,1,0
11527,117000,1,23,2,1,0,1,0,0,0,0,1,2
11528,270000,2,55,1,1,1,0,0,0,1,1,1,1
11529,121500,2,27,4,1,0,0,0,0,0,0,1,1
11530,112500,1,36,1,1,0,0,0,0,0,0,4,2
11531,112500,1,36,1,1,1,0,0,0,0,0,4,2
11532,180000,2,22,0,1,0,1,0,0,2,0,3,0
11533,270000,2,51,1,1,1,1,1,0,1,0,1,0
11534,270000,2,49,4,1,1,0,0,0,1,0,1,1
11535,270000,2,49,4,1,0,0,0,0,1,0,1,1
11536,157500,2,47,3,1,1,0,0,0,0,1,1,1
11537,157500,2,47,3,1,0,0,0,0,0,1,1,1
11538,225000,1,44,8,1,0,1,0,0,0,0,1,3
11539,225000,1,44,8,1,1,1,0,0,0,0,1,3
11540,216000,2,30,4,1,1,0,1,0,0,1,2,1
11541,216000,2,30,4,1,0,0,1,0,0,1,2,1
11542,135000,2,42,6,1,1,0,0,0,1,1,1,1
11543,135000,2,42,6,1,0,0,0,0,1,1,1,1
11544,157500,3,34,1,1,0,1,0,0,0,0,1,1
11545,157500,3,34,1,1,1,1,0,0,0,0,1,1
11547,135000,2,38,5,1,0,0,0,0,1,0,1,1
11548,135000,2,38,5,1,1,0,0,0,1,0,1,1
11549,180000,2,29,8,1,0,1,1,0,0,0,1,1
11550,180000,2,29,8,1,1,1,1,0,0,0,1,1
11551,157500,2,59,0,0,1,0,0,0,1,2,1,1
11552,157500,2,59,0,0,0,0,0,0,1,2,1,1
11553,162000,2,38,11,1,1,0,0,0,1,1,1,1
11554,90000,2,61,0,0,0,0,0,0,1,2,1,1
11555,180000,2,37,4,1,1,1,0,0,1,0,1,1
11556,180000,2,37,4,1,0,1,0,0,1,0,1,1
11557,180000,2,47,2,1,1,1,1,0,1,0,1,1
11558,112500,1,61,0,0,1,0,0,0,1,2,1,2
11559,112500,2,52,0,1,1,1,0,0,1,0,1,1
11560,112500,2,52,0,1,0,1,0,0,1,0,1,1
11561,126000,2,54,15,1,0,1,0,0,3,0,1,1
11562,315000,2,39,13,1,0,1,1,0,0,1,1,1
11563,94500,2,47,0,1,0,0,0,0,0,0,1,1
11564,94500,2,47,0,1,1,0,0,0,0,0,1,1
11565,135000,2,40,5,1,0,1,1,0,1,0,1,1
11566,157500,2,30,3,1,0,0,0,0,1,1,2,1
11568,157500,2,43,10,1,0,1,1,0,1,0,1,1
11569,157500,2,43,10,1,1,1,1,0,1,0,1,1
11570,60750,2,63,0,0,1,0,0,0,1,2,1,1
11571,76500,2,48,17,1,1,0,0,0,1,3,1,0
11573,76500,1,54,8,1,1,0,0,0,1,0,1,4
11574,76500,1,54,8,1,0,0,0,0,1,0,1,4
11577,202500,1,26,3,1,1,0,1,0,0,1,1,2
11578,67500,2,51,15,1,1,0,0,0,1,0,1,1
11579,67500,2,51,15,1,0,0,0,0,1,0,1,1
11580,171000,2,58,0,0,1,0,0,0,1,2,1,1
11581,270000,2,39,18,1,1,0,1,0,1,0,1,1
11582,112500,1,53,15,1,0,0,0,0,1,3,1,2
11583,112500,1,53,15,1,1,0,0,0,1,3,1,2
11584,90000,3,30,5,1,1,1,0,0,1,0,1,1
11585,157500,2,57,6,1,1,1,1,0,0,0,1,1
11586,157500,2,57,6,1,0,1,1,0,0,0,1,1
11587,225000,2,34,0,1,0,0,0,0,1,3,3,1
11588,225000,2,34,0,1,1,0,0,0,1,3,3,1
11589,112500,2,29,9,1,0,0,1,0,1,0,1,1
11590,112500,2,29,9,1,1,0,1,0,1,0,1,1
11591,225000,2,35,4,1,0,0,1,0,1,1,1,2
11592,225000,2,35,4,1,1,0,1,0,1,1,1,2
11593,135000,4,37,6,1,1,0,1,0,0,3,1,1
11594,135000,4,37,6,1,0,0,1,0,0,3,1,1
11595,157500,3,27,4,1,0,0,0,0,1,0,1,1
11601,202500,2,41,2,1,0,1,1,0,3,0,0,1
11602,202500,2,41,2,1,1,1,1,0,3,0,0,1
11603,202500,2,38,3,1,0,0,1,0,0,0,1,1
11604,202500,2,38,3,1,1,0,1,0,0,0,1,1
11605,121500,2,57,0,0,0,0,0,0,1,2,1,1
11608,112500,1,38,0,1,0,0,0,0,1,0,1,3
11609,157500,2,28,0,1,1,0,0,0,0,1,1,0
11610,157500,2,28,0,1,0,0,0,0,0,1,1,0
11611,247500,1,23,0,1,0,1,0,0,1,0,1,2
11612,180000,1,56,0,0,1,0,1,0,1,2,1,4
11613,81000,2,63,0,0,1,0,0,0,1,2,1,1
11614,81000,2,63,0,0,0,0,0,0,1,2,1,1
11615,47250,2,58,0,0,0,1,0,0,0,2,1,1
11618,90000,1,63,0,0,1,0,1,1,1,2,1,4
11619,270000,2,52,0,0,0,0,1,1,1,2,1,1
11620,225000,2,63,2,1,1,1,1,1,0,0,1,1
11621,270000,3,52,0,0,0,1,0,0,1,2,1,1
11622,270000,2,48,0,0,1,0,1,1,1,2,1,1
11623,270000,2,48,0,0,0,0,1,1,1,2,1,1
11624,166500,3,26,2,1,1,0,0,1,0,1,1,1
11625,112500,3,31,0,1,1,0,0,1,1,0,1,1
11626,112500,3,31,0,1,0,0,0,1,1,0,1,1
11627,351000,1,48,11,1,0,0,0,1,1,3,1,2
11628,157500,1,52,0,1,1,0,1,1,1,1,1,2
11629,90000,2,55,8,1,1,0,0,1,1,0,1,1
11630,61875,2,60,0,0,1,0,0,0,1,2,1,1
11631,61875,2,60,0,0,0,0,0,0,1,2,1,1
11632,292500,1,29,8,1,0,0,0,0,1,0,2,3
11633,54000,4,61,0,0,1,0,0,1,0,2,1,1
11634,54000,4,61,0,0,0,0,0,1,0,2,1,1
11635,90000,2,60,0,0,0,0,0,1,0,2,1,1
11636,112500,1,56,0,0,0,0,0,1,1,2,1,2
11637,112500,1,56,0,0,1,0,0,1,1,2,1,2
11638,157500,3,31,9,1,1,1,0,1,1,0,5,1
11639,157500,3,31,9,1,0,1,0,1,1,0,5,1
11640,112500,4,38,6,1,1,0,0,1,1,0,1,0
11641,229500,1,46,3,1,1,1,0,1,1,0,1,2
11642,229500,1,46,3,1,0,1,0,1,1,0,1,2
11643,135000,2,53,0,1,1,0,0,0,3,0,0,1
11644,135000,4,46,1,1,0,1,1,0,1,0,3,1
11646,292500,4,25,2,1,0,1,1,1,1,0,1,1
11647,292500,4,25,2,1,1,1,1,1,1,0,1,1
11648,225000,3,31,8,1,1,0,0,0,1,0,1,1
11649,355500,3,42,0,1,1,0,1,1,1,1,1,1
11650,355500,3,42,0,1,0,0,1,1,1,1,1,1
11651,270000,4,44,0,1,1,1,1,1,1,0,1,0
11654,184500,2,57,0,0,0,0,0,1,1,2,1,0
11655,184500,2,57,0,0,1,0,0,1,1,2,1,0
11656,144000,4,31,8,1,1,0,1,1,1,0,1,1
11657,144000,4,31,8,1,0,0,1,1,1,0,1,1
11660,157500,1,28,0,1,1,1,0,1,0,1,1,2
11661,157500,3,30,6,1,1,1,0,1,1,1,1,1
11662,157500,3,32,10,1,1,0,0,0,1,0,3,0
11663,157500,3,32,10,1,0,0,0,0,1,0,3,0
11664,153000,1,61,0,0,0,0,0,1,1,2,1,2
11665,90000,3,32,3,1,0,0,0,1,1,0,1,0
11666,90000,3,32,3,1,1,0,0,1,1,0,1,0
11667,135000,2,55,13,1,1,1,0,1,1,1,1,1
11668,157500,2,54,3,1,0,0,0,1,1,0,1,1
11669,157500,1,33,3,1,1,0,0,0,0,1,0,2
11670,117000,4,28,1,1,0,0,0,1,1,0,1,1
11671,135000,2,56,4,1,0,0,0,1,1,0,1,1
11672,135000,2,56,4,1,1,0,0,1,1,0,1,1
11673,270000,3,34,10,1,1,1,1,1,1,1,1,1
11674,270000,3,34,10,1,0,1,1,1,1,1,1,1
11675,135000,2,58,3,1,1,1,0,0,1,0,1,1
11676,180000,1,27,4,1,1,0,1,1,2,0,1,2
11677,144000,2,44,5,1,1,0,0,0,1,0,1,1
11678,144000,2,44,5,1,0,0,0,0,1,0,1,1
11679,247500,2,59,11,1,0,0,0,1,1,1,1,0
11680,90000,1,54,2,1,0,1,0,1,1,3,1,3
11681,79650,2,45,0,0,0,1,0,1,1,2,1,1
11682,184500,2,34,3,1,0,1,1,1,1,0,1,1
11683,90000,3,38,12,1,0,0,0,1,1,0,1,3
11684,33300,2,54,0,0,1,0,0,0,1,2,5,1
11685,202500,3,28,4,1,1,1,1,1,1,1,1,1
11686,180000,2,47,4,1,0,0,0,1,0,0,1,1
11687,198000,3,43,7,1,1,0,0,1,2,1,1,3
11688,135000,3,38,1,1,0,0,0,1,0,0,1,1
11689,225000,2,47,5,1,0,0,1,1,0,0,1,1
11690,175500,2,57,0,0,1,0,0,1,1,2,1,1
11691,135000,4,38,12,1,0,0,0,1,1,0,2,2
11692,112500,1,59,2,1,0,0,1,1,1,0,1,4
11693,202500,2,46,4,1,0,0,0,1,1,0,1,1
11694,292500,2,51,9,1,1,0,1,1,0,1,1,1
11695,292500,2,51,9,1,0,0,1,1,0,1,1,1
11696,135000,2,54,0,0,1,0,0,1,3,2,1,1
11697,315000,3,47,2,1,1,0,0,1,1,0,1,1
11698,135000,2,31,2,1,0,1,1,1,1,0,0,0
11699,135000,3,29,3,1,1,1,0,1,1,0,1,1
11700,135000,3,45,13,1,0,1,1,1,1,0,1,1
11701,180000,1,54,0,0,0,0,0,1,2,2,1,2
11702,144000,1,37,13,1,1,0,0,1,0,0,1,2
11703,144000,1,37,13,1,0,0,0,1,0,0,1,2
11705,112500,3,41,3,1,0,0,0,1,1,1,1,0
11706,90000,1,69,0,0,1,0,0,1,1,2,1,3
11707,121500,1,48,6,1,0,0,0,1,1,0,1,4
11708,112500,2,41,2,1,0,0,1,1,1,0,1,1
11709,157500,2,52,5,1,0,1,1,1,1,0,1,1
11711,292500,3,29,2,1,1,1,1,1,0,1,1,1
11712,292500,3,29,2,1,0,1,1,1,0,1,1,1
11713,202500,2,36,2,1,0,0,0,1,0,0,1,1
11715,180000,2,36,1,1,1,1,0,1,1,1,1,1
11716,180000,2,36,1,1,0,1,0,1,1,1,1,1
11717,63000,3,38,3,1,1,0,1,1,1,0,1,0
11718,135000,3,31,0,1,0,0,1,1,0,1,1,0
11719,54000,4,36,0,1,0,0,0,1,0,1,1,1
11720,225000,3,28,3,1,1,1,1,1,1,0,1,1
11721,67500,2,55,15,1,0,0,0,1,1,0,1,1
11722,157500,2,35,7,1,0,1,0,1,1,0,1,1
11723,157500,1,47,4,1,1,0,0,1,1,1,1,4
11724,135000,2,67,8,1,0,0,0,1,1,0,1,1
11725,315000,3,69,0,0,0,1,1,1,1,2,1,1
11727,81000,3,44,10,1,0,1,0,1,1,0,1,1
11728,292500,2,57,0,0,0,0,0,1,1,2,1,0
11729,225000,2,33,0,1,0,0,1,0,0,1,3,1
11730,90000,1,29,0,1,1,1,0,1,1,0,1,2
11731,202500,4,39,4,1,0,0,0,1,1,3,4,1
11732,135000,4,34,0,1,0,1,0,1,1,1,1,1
11733,112500,1,25,0,1,1,1,1,1,1,0,1,2
11734,112500,1,25,0,1,0,1,1,1,1,0,1,2
11735,180000,4,37,18,1,0,0,0,1,1,0,1,1
11736,157500,1,51,4,1,1,0,0,1,1,0,1,3
11737,225000,3,31,2,1,0,1,1,1,1,1,1,1
11738,220500,2,63,10,1,0,1,1,0,1,0,1,1
11739,45000,2,54,0,0,0,0,0,0,1,2,1,1
11740,126000,2,33,0,1,1,0,1,1,3,0,3,1
11741,112500,2,48,10,1,0,0,0,1,1,3,1,1
11742,180000,2,29,6,1,1,0,0,1,1,1,1,1
11743,157500,2,31,4,1,0,1,0,1,1,0,1,1
11744,157500,2,35,3,1,1,0,0,1,1,3,1,2
11745,157500,2,35,3,1,0,0,0,1,1,3,1,2
11746,67500,2,33,1,1,0,0,1,1,0,3,1,0
11747,112500,4,40,3,1,0,0,0,1,1,0,1,1
11748,112500,4,40,3,1,1,0,0,1,1,0,1,1
11749,225000,2,29,0,1,1,1,1,1,0,0,1,2
11750,157500,4,31,2,1,0,0,0,1,1,0,1,1
11751,144000,1,36,2,1,1,0,0,1,0,3,1,2
11752,162000,2,43,0,1,1,1,1,0,1,0,1,1
11753,216000,2,64,0,0,0,0,0,1,1,2,1,1
11754,135000,1,31,1,1,1,0,0,1,2,1,1,2
11755,225000,3,41,9,1,0,0,0,0,1,1,1,0
11756,225000,2,45,8,1,0,0,1,1,0,0,1,1
11757,112500,2,56,1,1,0,1,0,1,0,1,1,1
11758,112500,2,40,1,1,0,0,1,1,0,0,1,1
11759,112500,2,42,2,1,0,0,1,1,1,3,1,1
11760,387000,2,55,13,1,0,0,0,1,1,1,1,1
11761,387000,2,55,13,1,1,0,0,1,1,1,1,1
11762,157500,2,54,0,0,1,0,0,1,1,2,1,1
11763,126000,2,43,12,1,1,0,0,0,1,0,2,1
11764,162000,2,29,8,1,1,0,0,1,3,1,1,1
11765,162000,2,29,8,1,0,0,0,1,3,1,1,1
11766,225000,2,62,0,0,0,0,0,1,1,2,1,1
11767,130500,1,58,5,1,1,0,0,1,1,0,1,2
11768,121500,2,28,0,1,1,0,0,1,1,0,1,1
11769,234000,4,29,8,1,1,1,1,0,1,3,1,1
11770,234000,4,29,8,1,0,1,1,0,1,3,1,1
11771,315000,2,39,5,1,1,1,0,1,0,0,1,1
11772,225000,4,36,5,1,1,0,1,0,1,0,1,0
11774,225000,3,28,0,1,1,0,0,1,1,0,3,1
11775,225000,3,28,0,1,0,0,0,1,1,0,3,1
11776,225000,1,47,0,1,0,0,0,1,1,0,1,3
11777,225000,1,47,0,1,1,0,0,1,1,0,1,3
11778,180000,2,40,4,1,1,1,1,1,1,0,3,1
11779,180000,2,40,4,1,0,1,1,1,1,0,3,1
11780,162000,2,37,0,1,0,1,1,1,1,0,1,1
11785,60750,1,51,0,0,1,0,1,0,1,2,1,4
11786,121500,4,28,1,1,0,0,0,0,1,0,3,1
11787,121500,4,28,1,1,1,0,0,0,1,0,3,1
11788,135000,1,30,5,1,0,1,0,1,0,3,2,2
11789,135000,1,30,5,1,1,0,0,1,0,3,2,2
11790,225000,4,29,9,1,1,1,1,1,1,0,1,1
11791,225000,4,29,9,1,0,1,1,1,1,0,1,1
11792,202500,1,50,4,1,0,0,1,1,0,0,1,2
11793,202500,1,50,4,1,1,0,1,1,0,0,1,2
11794,112500,3,28,3,1,1,0,0,1,1,0,1,0
11795,252000,3,34,10,1,0,0,0,1,0,3,1,1
11798,157500,3,48,0,1,0,0,1,1,0,1,1,1
11799,157500,3,48,0,1,1,0,1,1,0,1,1,1
11800,99000,2,58,0,0,1,0,1,1,1,2,1,1
11801,225000,1,38,4,1,1,1,1,1,1,0,1,3
11804,225000,2,57,1,1,0,0,0,1,1,0,1,1
11805,180000,1,38,2,1,1,1,0,1,1,0,1,2
11806,135000,1,32,3,1,0,0,0,1,0,1,1,2
11807,135000,1,32,3,1,1,0,0,1,0,1,1,2
11808,180000,1,40,0,0,0,0,0,1,1,2,1,4
11810,121500,2,26,6,1,0,0,0,1,0,3,1,1
11811,337500,3,41,4,1,0,0,0,1,1,1,1,1
11812,140850,3,30,0,1,0,0,0,1,1,1,1,1
11813,202500,1,27,0,1,1,0,0,1,0,1,1,2
11814,225000,2,48,4,1,1,0,1,1,1,0,1,1
11815,180000,2,33,2,1,0,0,1,1,1,0,1,1
11816,112500,2,36,6,1,1,0,0,1,1,0,1,1
11817,265500,4,32,5,1,1,1,1,1,0,0,1,1
11818,265500,4,32,5,1,0,1,1,1,0,0,1,1
11819,126000,3,37,2,1,1,0,1,1,1,0,1,0
11820,126000,3,37,2,1,0,0,1,1,1,0,1,0
11821,126000,1,51,10,1,1,0,0,1,1,1,1,3
11822,135000,2,25,1,1,0,1,0,1,1,1,3,1
11823,135000,2,25,1,1,1,1,0,1,1,1,3,1
11824,157500,2,53,8,1,0,0,0,1,1,0,1,1
11825,157500,2,53,8,1,1,0,0,1,1,0,1,1
11826,270000,2,45,8,1,0,1,1,0,1,1,1,1
11827,270000,2,45,8,1,1,1,1,0,1,1,1,1
11828,112500,1,47,3,1,1,0,1,1,1,0,1,3
11829,90000,1,42,1,1,1,1,0,1,1,0,1,2
11830,225000,1,43,8,1,0,1,1,1,1,0,3,2
11831,112500,2,44,5,1,0,0,0,1,1,0,1,0
11832,157500,2,32,1,1,1,0,0,1,2,0,3,2
11833,220500,2,64,0,0,1,1,1,1,1,2,1,1
11834,220500,2,64,0,0,0,1,1,1,1,2,1,1
11835,180000,2,53,4,1,1,1,1,1,1,0,1,1
11836,180000,2,53,4,1,0,1,1,1,1,0,1,1
11837,195750,2,52,2,1,1,1,1,1,1,0,1,1
11838,180000,1,46,2,1,0,1,0,0,1,0,5,2
11839,112500,3,42,0,1,1,0,0,1,1,0,1,1
11840,112500,3,42,0,1,0,0,0,1,1,0,1,1
11841,360000,2,40,10,1,0,1,1,1,1,0,1,1
11842,270000,2,47,3,1,0,0,0,1,1,1,1,1
11843,225000,3,31,3,1,1,0,1,1,0,1,1,1
11844,225000,3,31,3,1,0,0,1,1,0,1,1,1
11845,99000,1,51,0,0,1,0,1,1,0,2,1,2
11848,56250,2,66,0,0,1,0,1,0,1,2,1,1
11849,56250,2,66,0,0,0,0,1,0,1,2,1,1
11850,184500,3,44,3,1,0,0,1,1,1,1,1,1
11851,292500,2,38,3,1,1,0,0,1,0,0,1,1
11852,292500,2,38,3,1,0,0,0,1,0,0,1,1
11853,225000,2,30,1,1,0,1,1,0,2,0,1,0
11854,180000,2,44,7,1,1,0,0,1,0,0,1,1
11855,135000,2,31,4,1,0,0,0,0,1,0,1,1
11856,135000,2,31,4,1,1,0,0,0,1,0,1,1
11857,225000,2,58,1,1,0,1,1,1,0,0,1,1
11858,67500,1,62,0,0,1,0,0,1,1,2,1,2
11859,135000,1,52,9,1,1,0,0,0,1,0,2,4
11860,360000,3,42,7,1,0,1,1,0,0,3,5,1
11861,112500,2,39,8,1,0,0,0,1,1,0,1,4
11862,112500,2,39,8,1,1,0,0,1,1,0,1,4
11863,135000,3,25,0,1,0,0,1,1,0,0,1,1
11864,112500,4,33,11,1,1,1,0,1,1,0,1,1
11865,117000,1,25,2,1,0,0,0,0,1,3,1,2
11866,117000,1,25,2,1,1,0,0,0,1,3,1,2
11867,225000,4,36,12,1,0,1,0,1,0,3,1,1
11868,225000,4,36,12,1,1,1,0,1,0,3,1,1
11869,135000,2,59,0,1,0,0,0,1,1,0,1,1
11870,135000,2,59,0,1,1,0,0,1,1,0,1,1
11871,180000,3,38,3,1,0,0,0,1,1,1,1,1
11872,108000,3,38,2,1,1,0,0,1,0,1,1,1
11873,135000,3,43,4,1,1,0,1,1,1,0,0,1
11874,157500,1,41,2,1,1,1,1,1,1,1,1,2
11875,126000,2,66,5,1,1,0,0,1,1,0,1,1
11876,126000,2,66,5,1,0,0,0,1,1,0,1,1
11877,90000,1,42,5,1,0,0,0,1,1,0,1,3
11878,90000,1,42,5,1,1,0,0,1,1,0,1,3
11879,90000,2,32,0,1,0,0,0,1,0,0,1,1
11880,90000,2,32,0,1,1,0,0,1,0,0,1,1
11881,90000,3,27,1,1,1,0,0,1,0,1,1,1
11882,90000,2,54,7,1,1,0,0,1,1,1,1,1
11883,90000,2,54,7,1,0,0,0,1,1,1,1,1
11884,180000,2,52,9,1,1,0,0,1,1,1,1,0
11885,90000,2,59,0,0,0,0,1,1,0,2,1,1
11886,90000,2,59,0,0,1,0,1,1,0,2,1,1
11887,36000,3,34,3,1,0,0,0,1,1,0,1,1
11888,180000,3,45,16,1,0,0,0,1,1,1,1,1
11889,180000,3,45,16,1,1,0,0,1,1,1,1,1
11890,135000,2,54,16,1,1,0,0,1,1,0,1,1
11891,67500,4,34,1,1,1,0,0,1,1,0,1,1
11892,67500,4,34,1,1,0,0,0,1,1,0,1,1
11893,270000,2,57,6,1,0,1,1,1,1,1,1,1
11894,270000,2,57,6,1,1,1,1,1,1,1,1,1
11895,162000,3,35,3,1,1,0,0,1,1,0,1,1
11896,99000,2,41,0,1,1,1,0,1,1,0,1,3
11897,99000,4,33,2,1,1,0,0,1,1,0,1,1
11898,90000,2,52,8,1,1,1,1,1,2,0,1,1
11899,216000,1,40,1,1,0,1,0,1,1,0,1,3
11900,49500,1,67,0,0,0,0,0,1,1,2,1,4
11901,49500,1,67,0,0,1,0,0,1,1,2,1,4
11902,90000,4,35,7,1,1,0,0,1,1,3,1,0
11903,157500,3,41,1,1,0,0,0,1,1,1,1,0
11904,171000,2,57,4,1,1,0,0,1,0,3,1,3
11905,171000,2,57,4,1,0,0,0,1,0,3,1,3
11906,135000,2,31,0,1,1,0,0,1,1,0,1,1
11907,135000,2,31,0,1,0,0,0,1,1,0,1,1
11908,157500,1,62,0,0,1,0,0,1,0,2,1,3
11909,157500,1,62,0,0,0,0,0,1,0,2,1,3
11910,225000,4,34,1,1,0,0,0,0,1,0,1,1
11911,90000,4,44,1,1,0,1,0,1,1,1,1,1
11912,90000,4,44,1,1,1,1,0,1,1,1,1,1
11913,157500,2,61,0,0,0,0,0,1,1,2,1,1
11914,29250,2,55,0,0,0,0,1,1,1,2,1,1
11915,29250,2,55,0,0,1,0,1,1,1,2,1,1
11916,180000,1,33,2,1,0,1,0,0,1,0,0,2
11917,76500,1,57,0,0,0,0,0,0,1,2,1,4
11918,76500,1,57,0,0,1,0,0,0,1,2,1,4
11919,101250,1,28,4,1,1,0,0,1,1,0,1,2
11920,315000,4,43,10,1,0,0,1,0,1,0,1,1
11921,112500,4,30,4,1,0,0,0,1,1,0,1,0
11922,270000,1,42,8,1,1,1,0,1,0,0,1,2
11923,270000,1,42,8,1,0,1,0,1,0,0,1,2
11924,135000,2,42,1,1,1,0,0,0,1,0,1,2
11925,135000,2,42,1,1,0,0,0,0,1,0,1,2
11926,67500,1,66,0,0,0,0,0,0,0,2,1,4
