,totalIncome,famSize,ageYrs,yrsEmpl,UNEMPLOYED,ApprStatus,ownsCarR,ownsRealtyR,eduLvlR,incomeTypeR,housingTypeR,famStatusR,genderR
8217,81000.0,1.0,58.0,7.444369152001752,1,1,0,1,1,0,1,2,1
8218,135000.0,4.0,32.0,12.610799674189066,1,0,0,1,1,0,1,1,1
8219,135000.0,4.0,32.0,12.610799674189066,1,1,0,1,1,0,1,1,1
8220,247500.0,2.0,31.0,8.276692882126259,1,0,1,1,1,0,1,0,1
8221,270000.0,2.0,25.0,6.0288712293886935,1,1,1,0,2,0,3,1,1
8222,148500.0,1.0,26.0,5.609971457319452,1,1,0,1,0,1,1,2,1
8223,148500.0,1.0,26.0,5.609971457319452,1,0,0,1,0,1,1,2,1
8224,135000.0,2.0,49.0,1.77963955454253,1,1,1,0,1,0,1,1,1
8225,135000.0,2.0,49.0,1.77963955454253,1,0,1,0,1,0,1,1,1
8226,180000.0,1.0,29.0,0.2765286077058392,1,0,0,0,0,1,1,2,1
8227,180000.0,1.0,29.0,0.2765286077058392,1,1,0,0,0,1,1,2,1
8228,450000.0,1.0,30.0,1.6098893201092423,1,1,1,1,0,1,1,2,1
8229,450000.0,1.0,30.0,1.6098893201092423,1,0,1,1,0,1,1,2,1
8230,135000.0,2.0,59.0,9.276028939677063,1,0,1,1,1,0,1,1,1
8231,135000.0,2.0,35.0,0.528416052348782,1,1,1,1,3,0,1,0,1
8232,315000.0,1.0,30.0,8.443705209552558,1,1,0,1,0,0,1,2,1
8233,315000.0,1.0,30.0,8.443705209552558,1,0,0,1,0,0,1,2,1
8234,202500.0,2.0,53.0,0.9473158244180236,1,0,0,1,1,0,1,1,1
8235,157500.0,2.0,45.0,23.02853583578034,1,1,1,1,1,0,1,1,1
8236,225000.0,1.0,28.0,0.6105532625584372,1,0,1,1,2,1,3,2,1
8237,180000.0,2.0,39.0,9.694928711746304,1,1,1,0,1,3,1,0,1
8238,180000.0,2.0,48.0,0.361403724922483,1,0,1,1,1,0,1,1,1
8239,180000.0,2.0,48.0,0.361403724922483,1,1,1,1,1,0,1,1,1
8240,270000.0,3.0,48.0,3.113000266945933,1,1,1,1,0,0,1,1,1
8241,270000.0,3.0,48.0,3.113000266945933,1,0,1,1,0,0,1,1,1
8242,292500.0,2.0,52.0,2.694100494876692,1,1,0,1,0,0,1,1,1
8243,450000.0,2.0,51.0,2.5270881674503927,1,1,1,1,1,1,1,1,1
8244,450000.0,2.0,51.0,2.5270881674503927,1,0,1,1,1,1,1,1,1
8245,135000.0,1.0,27.0,2.27520072280745,1,0,1,1,1,0,1,2,1
8246,135000.0,1.0,27.0,2.27520072280745,1,1,1,1,1,0,1,2,1
8247,270000.0,3.0,31.0,1.029453034627679,1,0,0,1,0,3,1,1,1
8248,270000.0,3.0,31.0,1.029453034627679,1,1,0,1,0,3,1,1,1
8249,225000.0,1.0,54.0,0.9473158244180236,1,0,0,0,1,0,2,4,1
8250,225000.0,1.0,54.0,0.9473158244180236,1,1,0,0,1,0,2,4,1
8251,270000.0,2.0,35.0,2.028789092178484,1,1,1,1,0,0,1,1,1
8252,135000.0,2.0,42.0,0.8624407072013799,1,0,0,1,0,0,1,1,1
8253,171000.0,2.0,50.0,13.276111076887274,1,1,0,1,1,1,1,1,1
8254,90000.0,2.0,54.0,5.275946802466854,1,1,0,1,1,0,1,1,1
8255,270000.0,2.0,25.0,2.694100494876692,1,0,0,0,1,1,3,0,1
8256,225000.0,3.0,29.0,8.610717536978857,1,1,0,1,1,0,1,1,1
8257,157500.0,3.0,40.0,5.442959129893153,1,1,1,1,1,1,1,1,1
8258,157500.0,3.0,40.0,5.442959129893153,1,0,1,1,1,1,1,1,1
8259,202500.0,2.0,54.0,18.27552927164829,1,1,1,1,0,0,1,1,1
8260,360000.0,1.0,38.0,5.527834247109797,1,0,0,1,0,1,1,2,1
8261,450000.0,2.0,51.0,5.861858901962394,1,1,1,1,0,1,1,1,1
8262,450000.0,2.0,51.0,5.861858901962394,1,0,1,1,0,1,1,1,1
8263,225000.0,2.0,24.0,4.361485862132692,1,0,0,1,0,1,1,1,1
8264,90000.0,2.0,23.0,1.946651881968829,1,0,1,1,1,0,1,0,1
8265,202500.0,1.0,42.0,22.69724908793473,1,1,0,0,1,0,1,2,1
8266,202500.0,1.0,42.0,22.69724908793473,1,0,0,0,1,0,1,2,1
8267,135000.0,2.0,29.0,3.447024921798531,1,0,0,0,1,0,1,1,1
8268,382500.0,2.0,45.0,8.613455443985846,1,1,0,0,0,0,1,1,1
8269,162000.0,2.0,53.0,11.195301751576007,1,1,1,0,1,0,1,1,1
8270,162000.0,2.0,53.0,11.195301751576007,1,0,1,0,1,0,1,1,1
8271,225000.0,2.0,53.0,13.864761083389803,1,0,0,0,1,0,1,1,1
8272,225000.0,2.0,53.0,13.864761083389803,1,1,0,0,1,0,1,1,1
8273,202500.0,1.0,44.0,11.950964085504836,1,1,0,0,2,0,1,2,1
8274,153000.0,4.0,38.0,5.949471926186027,1,1,1,0,1,0,1,0,1
8275,360000.0,1.0,36.0,4.783123541208923,1,1,1,0,0,1,1,3,1
8276,135000.0,1.0,38.0,3.783787483658117,1,0,0,0,1,0,1,2,1
8277,135000.0,1.0,38.0,3.783787483658117,1,1,0,0,1,0,1,2,1
8278,247500.0,1.0,24.0,0.8651786142083684,1,0,1,0,2,0,1,2,1
8279,247500.0,1.0,24.0,0.8651786142083684,1,1,1,0,2,0,1,2,1
8280,360000.0,3.0,46.0,10.5299903488778,1,1,1,0,1,1,1,1,1
8281,270000.0,2.0,33.0,2.4449509572407373,1,1,1,0,2,0,1,1,1
8282,270000.0,2.0,33.0,2.4449509572407373,1,0,1,0,2,0,1,1,1
8283,81000.0,2.0,34.0,5.363559826690486,1,0,0,0,1,0,1,0,1
8284,247500.0,2.0,54.0,18.612291833507875,1,1,1,0,1,0,1,1,1
8285,225000.0,1.0,23.0,2.69683840188368,1,1,1,0,1,0,1,2,1
8286,225000.0,1.0,23.0,2.69683840188368,1,0,1,0,1,0,1,2,1
8287,180000.0,2.0,27.0,2.7817135191003235,1,1,1,0,0,0,1,1,1
8288,180000.0,2.0,27.0,2.7817135191003235,1,0,1,0,0,0,1,1,1
8289,193500.0,3.0,50.0,10.94889012094704,1,0,1,0,0,0,1,1,1
8290,193500.0,3.0,50.0,10.94889012094704,1,1,1,0,0,0,1,1,1
8291,180000.0,2.0,40.0,0.8651786142083684,1,1,0,0,1,3,1,1,1
8292,180000.0,2.0,40.0,0.8651786142083684,1,0,0,0,1,3,1,1,1
8293,135000.0,2.0,37.0,1.1937274550469894,1,1,1,0,3,0,4,1,1
8294,135000.0,2.0,37.0,1.1937274550469894,1,0,1,0,3,0,4,1,1
8295,135000.0,2.0,66.0,0.0,0,1,0,0,0,2,1,1,1
8296,157500.0,1.0,47.0,1.9493897889758167,1,0,1,0,1,0,1,3,1
8297,166500.0,3.0,32.0,2.863850729309979,1,1,0,0,1,0,1,1,1
8298,166500.0,3.0,32.0,2.863850729309979,1,0,0,0,1,0,1,1,1
8299,135000.0,1.0,28.0,1.445614899689932,1,0,0,0,0,0,3,2,1
8300,135000.0,1.0,28.0,1.445614899689932,1,1,0,0,0,0,3,2,1
8301,247500.0,3.0,26.0,0.5311539593557705,1,0,1,0,0,0,1,1,1
8302,112500.0,4.0,40.0,3.1157381739529217,1,1,0,0,0,0,3,1,1
8303,171000.0,3.0,43.0,4.279348651923037,1,0,1,0,0,0,3,1,1
8304,135000.0,1.0,23.0,2.1930635125977944,1,0,0,0,1,0,1,2,1
8305,135000.0,1.0,23.0,2.1930635125977944,1,1,0,0,1,0,1,2,1
8306,112500.0,2.0,47.0,0.0,0,0,1,0,0,2,1,1,1
8307,112500.0,2.0,47.0,0.0,0,1,1,0,0,2,1,1,1
8308,225000.0,4.0,39.0,7.195219614365798,1,1,1,0,1,0,1,1,1
8309,225000.0,4.0,39.0,7.195219614365798,1,0,1,0,1,0,1,1,1
8310,225000.0,4.0,39.0,7.195219614365798,1,1,1,0,1,0,1,2,1
8311,112500.0,2.0,33.0,6.193145649808004,1,1,1,0,1,0,1,1,1
8312,247500.0,4.0,51.0,15.532146450645804,1,1,1,0,1,0,1,1,1
8313,247500.0,4.0,51.0,15.532146450645804,1,0,1,0,1,0,1,1,1
8314,225000.0,2.0,52.0,6.781795656310534,1,0,1,0,1,0,1,1,1
8315,225000.0,2.0,52.0,6.781795656310534,1,1,1,0,1,0,1,1,1
8316,315000.0,4.0,36.0,1.117066058851311,1,0,1,0,1,0,1,1,1
8317,315000.0,4.0,36.0,1.117066058851311,1,1,1,0,1,0,1,1,1
8318,130500.0,3.0,32.0,4.950135868635222,1,1,0,0,2,0,0,1,1
8319,130500.0,3.0,32.0,4.950135868635222,1,0,0,0,2,0,0,1,1
8320,765000.0,2.0,46.0,3.1157381739529217,1,0,1,0,0,0,1,1,1
8321,765000.0,2.0,46.0,3.1157381739529217,1,1,1,0,0,0,1,1,1
8322,189000.0,3.0,25.0,2.69683840188368,1,0,0,0,1,0,1,1,1
8323,189000.0,3.0,25.0,2.69683840188368,1,1,0,0,1,0,1,1,1
8324,99000.0,2.0,29.0,1.1937274550469894,1,0,1,0,0,0,3,1,1
8325,99000.0,2.0,29.0,1.1937274550469894,1,1,1,0,0,0,3,1,1
8326,180000.0,2.0,27.0,8.194555671916604,1,1,1,0,1,1,2,1,1
8327,202500.0,4.0,29.0,2.362813747031082,1,0,0,0,1,0,1,0,1
8328,202500.0,4.0,29.0,2.362813747031082,1,1,0,0,1,0,1,0,1
8329,337500.0,2.0,38.0,6.948807983736832,1,0,0,0,0,0,1,1,1
8330,225000.0,2.0,53.0,6.612045421877246,1,1,1,0,1,1,2,1,1
8331,135000.0,3.0,32.0,1.5304900169065758,1,0,1,0,1,0,1,0,1
8332,157500.0,2.0,33.0,10.612127559087456,1,1,0,0,0,3,1,1,1
8333,157500.0,2.0,33.0,10.612127559087456,1,0,0,0,0,3,1,1,1
8334,225000.0,2.0,33.0,6.69692053909389,1,0,1,1,0,3,1,1,1
8335,225000.0,2.0,33.0,6.69692053909389,1,1,1,1,0,3,1,1,1
8336,225000.0,2.0,45.0,1.278602572263633,1,0,1,1,1,0,1,0,1
8337,180000.0,1.0,33.0,1.278602572263633,1,1,1,1,1,0,1,2,1
8338,495000.0,3.0,47.0,0.194391397496184,1,1,1,1,0,0,1,1,1
8339,315000.0,2.0,64.0,0.0,0,0,1,1,0,2,1,1,1
8340,315000.0,2.0,64.0,0.0,0,1,1,1,0,2,1,1,1
8341,180000.0,4.0,28.0,6.362895884241292,1,0,0,0,1,0,1,1,1
8342,180000.0,4.0,28.0,6.362895884241292,1,1,0,0,1,0,1,1,1
8343,157500.0,3.0,42.0,6.948807983736832,1,0,1,1,1,0,1,1,1
8344,157500.0,3.0,42.0,6.948807983736832,1,1,1,1,1,0,1,1,1
8345,157500.0,4.0,30.0,0.2792665147128277,1,1,1,1,1,1,1,1,1
8346,202500.0,2.0,30.0,2.0315269991854725,1,0,0,1,1,0,1,0,1
8347,202500.0,2.0,30.0,2.0315269991854725,1,1,0,1,1,0,1,0,1
8348,225000.0,1.0,37.0,7.280094731582442,1,0,1,0,1,0,1,2,1
8349,225000.0,1.0,37.0,7.280094731582442,1,1,1,0,1,0,1,2,1
8350,945000.0,2.0,58.0,5.032273078844877,1,1,0,1,1,0,1,1,1
8351,945000.0,2.0,58.0,5.032273078844877,1,0,0,1,1,0,1,1,1
8352,175500.0,3.0,30.0,1.0321909416346673,1,0,0,1,1,0,0,1,1
8353,315000.0,2.0,30.0,9.363641963900696,1,1,0,1,1,0,1,1,1
8354,135000.0,4.0,31.0,5.032273078844877,1,0,0,1,1,0,1,1,1
8355,135000.0,4.0,31.0,5.032273078844877,1,1,0,1,1,0,1,1,1
8356,247500.0,2.0,52.0,4.783123541208923,1,0,0,0,1,1,0,1,1
8357,247500.0,2.0,52.0,4.783123541208923,1,1,0,0,1,1,0,1,1
8358,180000.0,4.0,47.0,8.944742191831454,1,0,0,1,1,0,1,1,1
8359,225000.0,1.0,31.0,0.5311539593557705,1,0,1,1,0,1,1,2,1
8360,135000.0,2.0,47.0,3.531900039015175,1,1,0,1,1,0,1,0,1
8361,360000.0,2.0,48.0,8.85986707461481,1,1,1,1,1,0,1,1,1
8362,360000.0,2.0,48.0,8.85986707461481,1,0,1,1,1,0,1,1,1
8363,382500.0,2.0,54.0,0.0,0,1,0,1,1,2,1,1,1
8364,157500.0,2.0,37.0,2.1109263023881395,1,1,1,1,1,0,0,1,1
8365,135000.0,2.0,51.0,13.944160386592468,1,1,1,1,1,0,1,1,1
8366,157500.0,2.0,26.0,0.4490167491461152,1,1,0,0,0,1,1,0,1
8367,157500.0,2.0,26.0,0.4490167491461152,1,0,0,0,0,1,1,0,1
8368,225000.0,4.0,45.0,3.783787483658117,1,1,1,1,1,1,1,1,1
8369,225000.0,4.0,45.0,3.783787483658117,1,0,1,1,1,1,1,1,1
8370,247500.0,4.0,30.0,3.6989123664414736,1,1,1,1,1,0,1,1,1
8371,247500.0,4.0,30.0,3.6989123664414736,1,0,1,1,1,0,1,1,1
8372,252000.0,2.0,60.0,21.94432466101289,1,0,1,1,1,0,1,1,1
8373,252000.0,2.0,60.0,21.94432466101289,1,1,1,1,1,0,1,1,1
8374,126000.0,2.0,46.0,0.0,0,0,0,1,1,2,0,1,1
8375,126000.0,2.0,46.0,0.0,0,1,0,1,1,2,0,1,1
8376,180000.0,3.0,38.0,17.196793910894815,1,1,0,0,1,3,1,1,1
8377,180000.0,3.0,28.0,4.859784937404601,1,1,1,1,0,1,1,1,1
8378,180000.0,3.0,28.0,4.859784937404601,1,0,1,1,0,1,1,1,1
8379,202500.0,2.0,63.0,0.2792665147128277,1,0,0,0,1,0,1,0,1
8380,202500.0,2.0,63.0,0.2792665147128277,1,1,0,0,1,0,1,0,1
8381,382500.0,1.0,41.0,1.9439139749618404,1,0,1,1,0,0,1,3,1
8382,382500.0,1.0,41.0,1.9439139749618404,1,1,1,1,0,0,1,3,1
8383,112500.0,1.0,26.0,4.030199114287083,1,0,0,1,1,1,1,2,1
8384,112500.0,1.0,26.0,4.030199114287083,1,1,0,1,1,1,1,2,1
8385,225000.0,1.0,44.0,6.946070076729844,1,1,1,1,0,1,1,2,1
8386,225000.0,1.0,44.0,6.946070076729844,1,0,1,1,0,1,1,2,1
8387,292500.0,2.0,61.0,0.0,0,0,1,1,1,2,1,1,1
8388,189000.0,3.0,37.0,10.028953366598904,1,1,1,1,0,0,1,1,1
8389,189000.0,3.0,37.0,10.028953366598904,1,0,1,1,0,0,1,1,1
8390,76500.0,2.0,50.0,6.195883556814993,1,1,1,1,1,0,1,1,1
8391,202500.0,3.0,30.0,6.447771001457936,1,1,0,1,0,3,1,1,1
8392,202500.0,3.0,30.0,6.447771001457936,1,0,0,1,0,3,1,1,1
8393,112500.0,2.0,32.0,2.028789092178484,1,0,1,1,1,0,1,1,1
8394,112500.0,2.0,32.0,2.028789092178484,1,1,1,1,1,0,1,1,1
8395,121500.0,3.0,29.0,6.447771001457936,1,1,1,1,1,0,3,1,1
8396,121500.0,3.0,29.0,6.447771001457936,1,0,1,1,1,0,3,1,1
8397,270000.0,2.0,40.0,9.278766846684052,1,1,1,1,1,1,1,1,1
8398,270000.0,2.0,40.0,9.278766846684052,1,0,1,1,1,1,1,1,1
8399,270000.0,2.0,41.0,7.860531017064005,1,1,0,1,1,0,3,1,1
8400,270000.0,2.0,41.0,7.860531017064005,1,0,0,1,1,0,3,1,1
8401,180000.0,5.0,40.0,18.782042067941163,1,1,0,1,1,0,1,1,1
8402,180000.0,5.0,40.0,18.782042067941163,1,0,0,1,1,0,1,1,1
8403,315000.0,2.0,36.0,0.4490167491461152,1,1,1,1,0,1,1,1,1
8404,121500.0,2.0,28.0,5.196547499264187,1,0,0,0,1,0,1,1,1
8405,112500.0,1.0,23.0,0.7830414039987131,1,0,1,1,1,1,1,2,1
8406,112500.0,1.0,23.0,0.7830414039987131,1,1,1,1,1,1,1,2,1
8407,247500.0,2.0,48.0,3.616775156231818,1,0,1,0,1,1,1,1,1
8408,247500.0,2.0,48.0,3.616775156231818,1,1,1,0,1,1,1,1,1
8409,135000.0,2.0,53.0,17.363806238321114,1,1,1,1,1,1,1,1,1
8410,135000.0,2.0,53.0,17.363806238321114,1,0,1,1,1,1,1,1,1
8411,81000.0,4.0,37.0,15.28025900600286,1,1,1,1,1,3,1,1,1
8412,81000.0,4.0,37.0,15.28025900600286,1,0,1,1,1,3,1,1,1
8413,360000.0,2.0,43.0,0.8597028001943914,1,1,1,1,1,1,1,1,1
8414,225000.0,1.0,27.0,3.030863056736278,1,1,1,1,1,0,1,2,1
8415,225000.0,1.0,27.0,3.030863056736278,1,0,1,1,1,0,1,2,1
8416,135000.0,4.0,41.0,10.781877793520742,1,1,1,1,1,0,1,1,1
8417,135000.0,4.0,41.0,10.781877793520742,1,0,1,1,1,0,1,1,1
8418,151200.0,1.0,23.0,0.6981662867820694,1,1,0,1,0,0,1,2,1
8419,180000.0,4.0,37.0,6.781795656310534,1,1,1,1,0,0,1,1,1
8420,180000.0,4.0,37.0,6.781795656310534,1,0,1,1,0,0,1,1,1
8421,270000.0,2.0,50.0,4.944660054621245,1,0,1,1,1,1,1,1,1
8422,900000.0,3.0,47.0,6.946070076729844,1,0,1,1,0,1,1,0,1
8423,126000.0,1.0,40.0,2.362813747031082,1,1,1,1,0,0,1,2,1
8424,126000.0,1.0,40.0,2.362813747031082,1,0,1,1,0,0,1,2,1
8425,135000.0,2.0,41.0,1.1964653620539778,1,1,1,0,1,1,1,1,1
8426,225000.0,1.0,41.0,5.3799872687324175,1,1,0,1,0,0,1,2,1
8427,337500.0,2.0,52.0,3.296440036414164,1,1,1,1,1,3,1,1,1
8428,450000.0,2.0,65.0,5.714011923585016,1,1,0,1,1,1,1,1,1
8429,450000.0,2.0,65.0,5.714011923585016,1,0,0,1,1,1,1,1,1
8430,270000.0,2.0,42.0,0.0,0,1,0,1,0,2,1,1,1
8431,180000.0,1.0,31.0,9.547081733368923,1,1,1,0,1,0,3,2,1
8432,135000.0,2.0,49.0,0.5475814013977015,1,0,1,1,1,0,1,1,1
8433,135000.0,2.0,49.0,0.5475814013977015,1,1,1,1,1,0,1,1,1
8434,189000.0,4.0,52.0,4.128763766538669,1,0,0,1,1,3,1,1,1
8435,315000.0,1.0,48.0,6.631210770926165,1,0,0,1,1,0,1,2,1
8436,112500.0,4.0,36.0,4.380651211181612,1,1,1,1,1,0,1,1,1
8437,112500.0,4.0,36.0,4.380651211181612,1,0,1,1,1,0,1,1,1
8438,135000.0,4.0,36.0,0.5475814013977015,1,0,0,1,1,1,1,1,1
8439,238500.0,2.0,69.0,0.0,0,1,1,1,1,2,5,1,1
8440,126000.0,2.0,44.0,2.8775402643449213,1,1,0,1,1,1,1,1,1
8441,180000.0,2.0,56.0,1.6317925761651506,1,1,1,1,1,0,1,1,1
8442,180000.0,2.0,56.0,1.6317925761651506,1,0,1,1,1,0,1,1,1
8443,292500.0,4.0,39.0,8.295858231175178,1,1,1,1,1,0,1,1,1
8444,126000.0,4.0,46.0,9.04604475109003,1,1,1,1,1,0,1,1,1
8445,126000.0,4.0,46.0,9.04604475109003,1,0,1,1,1,0,1,1,1
8446,202500.0,3.0,48.0,3.920682834007543,1,0,0,1,1,0,1,1,1
8447,225000.0,3.0,33.0,10.757236630457848,1,1,1,1,1,3,1,1,1
8448,675000.0,2.0,60.0,11.59229826758934,1,1,1,0,0,1,5,2,1
8449,675000.0,2.0,60.0,11.59229826758934,1,0,1,0,0,1,5,2,1
8450,112500.0,2.0,54.0,9.590888245480745,1,1,0,1,1,0,1,1,1
8451,112500.0,2.0,54.0,9.590888245480745,1,0,0,1,1,0,1,1,1
8452,180000.0,4.0,34.0,14.921593188087366,1,1,1,1,1,3,1,1,1
8453,180000.0,4.0,34.0,14.921593188087366,1,0,1,1,1,3,1,1,1
8454,99000.0,3.0,50.0,1.0869490817744376,1,1,1,1,1,0,1,1,1
8455,202500.0,1.0,30.0,0.9199367543481386,1,0,1,1,1,1,1,2,1
8456,168750.0,2.0,44.0,4.920018891558348,1,0,1,1,1,0,1,1,1
8457,450000.0,4.0,37.0,1.3388365264173805,1,0,1,1,1,1,1,1,1
8458,270000.0,2.0,47.0,6.757154493247636,1,1,1,1,1,0,1,1,1
8459,270000.0,2.0,47.0,6.757154493247636,1,0,1,1,1,0,1,1,1
8460,225000.0,3.0,33.0,4.673607260929383,1,1,0,1,1,1,1,1,1
8461,225000.0,2.0,25.0,1.590723971060323,1,0,1,1,1,1,1,1,1
8462,225000.0,2.0,25.0,1.590723971060323,1,1,1,1,1,1,1,1,1
8463,180000.0,2.0,54.0,0.0,0,0,0,1,1,2,1,1,1
8464,157500.0,2.0,43.0,1.672861181269978,1,1,1,0,0,0,1,1,1
8465,157500.0,2.0,43.0,1.672861181269978,1,0,1,0,0,0,1,1,1
8466,202500.0,3.0,47.0,2.338172583968185,1,1,1,1,2,0,1,1,1
8467,202500.0,3.0,47.0,2.338172583968185,1,0,1,1,2,0,1,1,1
8468,180000.0,2.0,47.0,12.591634325140149,1,1,1,1,2,0,1,1,1
8469,180000.0,2.0,47.0,12.591634325140149,1,0,1,1,2,0,1,1,1
8470,225000.0,2.0,33.0,9.673025455690397,1,1,0,1,1,1,1,1,1
8471,225000.0,2.0,33.0,9.673025455690397,1,0,0,1,1,1,1,1,1
8472,90000.0,2.0,63.0,0.0,0,0,1,0,0,2,1,1,1
8473,180000.0,2.0,36.0,4.835143774341704,1,1,1,1,1,0,1,1,1
8474,270000.0,5.0,37.0,1.2539614092007365,1,0,1,1,1,0,1,1,1
8475,270000.0,5.0,37.0,1.2539614092007365,1,1,1,1,1,0,1,1,1
8476,180000.0,2.0,52.0,4.920018891558348,1,0,1,1,1,0,1,1,1
8477,225000.0,3.0,50.0,3.592133993168922,1,1,0,1,1,0,1,1,1
8478,225000.0,3.0,50.0,3.592133993168922,1,0,0,1,1,0,1,1,1
8479,112500.0,3.0,28.0,3.255371431309336,1,0,0,1,1,1,1,1,1
8480,112500.0,3.0,28.0,3.255371431309336,1,1,0,1,1,1,1,1,1
8481,139500.0,4.0,27.0,6.253379603961752,1,1,1,1,1,0,1,1,1
8482,139500.0,4.0,27.0,6.253379603961752,1,0,1,1,1,0,1,1,1
8483,180000.0,2.0,68.0,0.0,0,1,1,1,1,2,1,0,1
8484,135000.0,1.0,23.0,4.0876951614338415,1,0,0,0,1,3,5,2,1
8485,135000.0,2.0,33.0,4.0876951614338415,1,1,0,0,1,0,5,0,1
8486,157500.0,3.0,43.0,6.338254721178395,1,1,0,1,1,0,1,1,1
8487,238500.0,2.0,25.0,0.3395004688665749,1,0,0,0,1,1,4,2,1
8488,238500.0,2.0,25.0,0.3395004688665749,1,1,0,0,1,1,4,2,1
8489,216000.0,2.0,45.0,4.920018891558348,1,0,1,1,1,1,1,1,1
8490,135000.0,4.0,40.0,14.590306440241758,1,1,1,0,1,0,1,1,1
8491,189000.0,3.0,47.0,1.672861181269978,1,0,0,1,1,0,1,1,1
8492,211500.0,2.0,37.0,14.338418995598817,1,1,1,1,1,1,1,1,1
8493,211500.0,2.0,37.0,14.338418995598817,1,0,1,1,1,1,1,1,1
8494,225000.0,3.0,45.0,4.591470050719727,1,1,0,1,1,0,1,1,1
8495,292500.0,3.0,45.0,3.835807716790899,1,1,1,0,1,1,1,1,1
8496,292500.0,3.0,45.0,3.835807716790899,1,0,1,0,1,1,1,1,1
8497,85500.0,1.0,46.0,23.92109352005859,1,1,0,1,1,3,4,3,1
8498,85500.0,1.0,46.0,23.92109352005859,1,0,0,1,1,3,4,3,1
8499,135000.0,5.0,43.0,13.339082938048008,1,1,1,1,1,1,1,1,1
8500,135000.0,5.0,43.0,13.339082938048008,1,0,1,1,1,1,1,1,1
8501,112500.0,3.0,52.0,13.506095265474308,1,0,0,1,1,0,1,0,1
8502,225000.0,3.0,34.0,7.920764971217753,1,1,1,0,1,1,1,1,1
8503,225000.0,3.0,34.0,7.920764971217753,1,0,1,0,1,1,1,1,1
8504,225000.0,4.0,42.0,9.3390008008378,1,0,0,1,1,0,1,1,1
8505,225000.0,4.0,42.0,9.3390008008378,1,1,0,1,1,0,1,1,1
8506,225000.0,2.0,51.0,6.84202961046428,1,1,1,1,1,0,1,1,1
8507,180000.0,3.0,33.0,1.5961997850743,1,1,1,0,1,1,1,1,1
8508,157500.0,2.0,58.0,8.178128229874671,1,1,1,1,1,1,1,1,1
8509,180000.0,4.0,28.0,2.6776730528347605,1,1,1,1,1,0,1,1,1
8510,157500.0,2.0,48.0,1.0924248957884146,1,0,1,0,1,0,1,1,1
8511,225000.0,2.0,49.0,3.6797470173925535,1,0,1,1,1,0,1,1,1
8512,144000.0,3.0,33.0,3.345722362539956,1,1,1,1,1,0,1,1,1
8513,180000.0,2.0,44.0,3.92615864802152,1,1,1,1,1,1,1,0,1
8514,211500.0,2.0,42.0,20.6794116237842,1,0,1,1,1,2,1,1,1
8515,211500.0,2.0,42.0,20.6794116237842,1,1,1,1,1,3,1,1,1
8516,112500.0,2.0,50.0,18.5109892742493,1,0,1,1,1,0,1,0,1
8517,270000.0,2.0,55.0,6.258855417975728,1,1,0,1,1,0,1,1,1
8518,225000.0,2.0,48.0,21.59661047112535,1,0,1,1,1,0,1,1,1
8519,270000.0,2.0,49.0,14.595782254255736,1,1,1,1,1,1,1,1,1
8520,225000.0,2.0,46.0,0.7638760549497936,1,1,0,1,0,0,1,1,1
8521,247500.0,2.0,50.0,0.0,0,0,1,1,1,2,1,1,1
8522,247500.0,2.0,50.0,0.0,0,1,1,1,1,2,1,1,1
8523,112500.0,4.0,40.0,6.343730535192372,1,0,0,1,1,0,1,0,1
8524,157500.0,2.0,54.0,8.260265440084327,1,1,1,1,1,0,1,1,1
8525,157500.0,1.0,25.0,2.5106607254084614,1,0,1,1,1,1,1,2,1
8526,180000.0,1.0,26.0,0.9254125683621156,1,1,1,1,0,0,4,2,1
8527,189000.0,1.0,28.0,0.6790009377331498,1,1,0,1,2,0,1,2,1
8528,157500.0,2.0,45.0,4.9254947055723255,1,0,1,1,0,1,1,1,1
8529,225000.0,3.0,30.0,0.8405374511454718,1,1,1,0,1,0,1,0,1
8530,315000.0,4.0,29.0,2.0096237431295645,1,0,1,0,0,0,3,1,1
8531,202500.0,3.0,44.0,5.092507032998624,1,0,1,1,1,0,1,1,1
8532,225000.0,3.0,29.0,7.926240785231729,1,0,1,1,1,1,1,1,1
8533,225000.0,3.0,40.0,5.5962819222845095,1,1,1,1,1,1,1,1,1
8534,180000.0,2.0,49.0,9.344476614851777,1,1,1,0,1,0,1,1,1
8535,157500.0,2.0,32.0,1.3443123404313573,1,1,1,0,1,0,1,1,1
8536,157500.0,2.0,31.0,0.5968637275234947,1,1,1,1,0,0,1,1,1
8537,180000.0,3.0,29.0,9.344476614851777,1,1,0,1,1,0,1,0,1
8538,270000.0,2.0,45.0,13.678583406914584,1,1,1,0,1,0,1,1,1
8539,225000.0,2.0,36.0,5.42926959485821,1,1,0,1,1,0,1,1,1
8540,225000.0,4.0,35.0,0.7638760549497936,1,0,1,1,1,0,1,1,1
8541,225000.0,3.0,29.0,5.092507032998624,1,1,1,1,0,1,1,1,1
8542,90000.0,1.0,29.0,3.764622134609198,1,0,1,0,1,0,1,2,1
8543,202500.0,2.0,40.0,0.2601011656639082,1,1,1,1,1,0,1,0,1
8544,54000.0,2.0,64.0,0.0,0,1,0,0,3,2,1,1,1
8545,180000.0,2.0,45.0,5.678419132494165,1,1,1,0,1,0,1,1,1
8546,225000.0,2.0,33.0,1.7632121125005988,1,1,1,0,1,1,1,1,1
